Language,id,author_id,created_at,text,Country,Continent,Latitude,Longitude
English,1371517238864441351,245800596,2021-03-15T17:42:45.000Z,Deer near the entrance gate. Not sure if they paid their day use or camping fees. @ Lake Tawakoni State Park - Texas Parks and Wildlife https://t.co/U3NEhApwB6,United States,North America,32.84185,-95.99357
English,1371516714270261251,797188409517342720,2021-03-15T17:40:40.000Z,Just Another Mallard Monday\n(Wish it were Sunday)\n\n#wildlife #wildlifephotography #nature #naturephotography #inspiredbynature #birdphotography #birding #birdingohio #mallardduck #mallardmonday #CLEinPhotos #getyourassintonature #teamCanon #canonbirds #swdfphotography https://t.co/gJ0JyUoccQ,United States,North America,41.49594,-81.70547
English,1371516508795461634,739939154939777025,2021-03-15T17:39:51.000Z,Mistraining invasive predators to save native wildlife: go team Kiwi! https://t.co/90wUCJGdSc,Germany,Europe,53.04645,8.53152
English,1371516162845118469,286501207,2021-03-15T17:38:29.000Z,@standardchester You may of heard that @networkrail have been butchering the local trees and wildlife along the Crewe to Chester line. I thought I’d share some pictures of the work that has been done without any consultation or supplying the geological survey along The Holkham. https://t.co/8XRwBeMljx,England,Europe,53.19735,-2.89488
English,1371514994005848064,138987220,2021-03-15T17:33:50.000Z,Just posted a photo @ Chandraprabha Wildlife https://t.co/t3Tk7PzeLC,India,Asia,24.91135,83.27087
English,1371511889813995523,1290290872819515393,2021-03-15T17:21:30.000Z,No better #wildlife experience in the city than witness the success of our River clean-ups! #whalewatching #whales #humpback https://t.co/AkMPPROOzb,United States,North America,40.78071,-73.96854
English,1371511232050692104,957892036795011073,2021-03-15T17:18:53.000Z,"Looking for a holiday plan when school's out, TWF invites you for a holiday camp at the wildlife foundation.\n\nJoin us and learn about nature in the midst of having fun. Put into practice what you learned in class.\n\nFor more information call the number on the poster. https://t.co/BBvgjmz2ug",Kenya,Africa,-1.42620,36.95960
English,1371510785319473154,3238085539,2021-03-15T17:17:07.000Z,@CarrieinFbx I’ve been wanting to build a little hut on the levee above the river just for Aurora watching. It would be nice to have some place a little warmer and more comfortable to be in while watching the shows. Would be good for photographing wildlife as well.,United States,North America,61.30473,0.31430
English,1371508666285895686,1389285902,2021-03-15T17:08:42.000Z,"Collecting some wild garlic to drop off to @food_stylist_ tomorrow, en-route to Shropshire. In return I get Laura’s little pomeranian Baloo, for the week, who loves chasing the local wildlife! @ Selling, Kent https://t.co/zfabLL9VPp",England,Europe,51.27110,0.92180
English,1371507350331400198,488345559,2021-03-15T17:03:28.000Z,#100daysofwalking #PeoplesPark #Limerick #Daffodils #Nature #beautiful #Birds https://t.co/Ycn88ZxnnR @Limerick_ie @LimerickEnviron @gbm_limerick #LimerickHistory https://t.co/ryZkbvYPp5 by #PatrickComerford #PeryGate @ https://t.co/T5j9VJZRUR @LmkCivicTrust #Ireland https://t.co/UC6fnB57OD,Ireland,Europe,52.51841,-8.76132
English,1371505787202379781,746282796683919360,2021-03-15T16:57:15.000Z,#MakeADifference at Virtual Spring Quarter Wildlife Camera Meetings with PCC Sylvania Habitat Restoration https://t.co/uGD9phpB83,United States,North America,45.53640,-122.63091
English,1371505494305689606,262278192,2021-03-15T16:56:05.000Z,"@TeaRoomBetty Hello Betty .. from Laikipia county in Northern Kenya .. we are on the equator next to Mt Kenya, surrounded by incredible wildlife, and an amazing abundance of nature .. hope you make your target 🎯 💚 🌍",Kenya,Africa,0.72107,36.03347
English,1371505191103705094,25292149,2021-03-15T16:54:53.000Z,Just posted a photo @ Liberty Loop Wildlife Refuge https://t.co/iUubS9yc9l,United States,North America,41.28336,-74.52607
English,1371504744125071364,73589669,2021-03-15T16:53:06.000Z,Asian Palm Swift (Cypsiurus balasiensis) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/VE4F4qVtde,India,Asia,25.72244,86.58985
English,1371504560905199617,803904314,2021-03-15T16:52:23.000Z,"""NORTHERN DREAMS"" https://t.co/Vn9tm2k4gW #CanadianGeographic #NationalGeographic #AlgonquinPark #Sunrise #FoundLake #Trees #Wildlife #Winter #OntarioParks #PicOfTheDay #Travel #Nature #Muskoka #Huntsville #Gravenhurst #Photography #Art #Earth 🌎☀️😎✌️👍🌲🌲🌲🍁🌨️📸🐾🐾♥️🏆🇨🇦 https://t.co/xdesTSUzcb",Canada,North America,49.26436,-84.74764
English,1371504219438522369,73589669,2021-03-15T16:51:01.000Z,Brown Shrike (Lanius cristatus) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/f2bju24TTu,India,Asia,25.72244,86.58985
English,1371503850008543236,795434787112701954,2021-03-15T16:49:33.000Z,@LorrieShelton20 @KensingtonRoyal @united4wildlife Not sure if this is nice for you to post something about their personal life. More importantly what goes on between them is not for you and any others to say anything. I have respect for the entire family and what HRH Prince William is doing for the world of wildlife,Canada,North America,44.26215,-79.81378
English,1371503452677890052,73589669,2021-03-15T16:47:59.000Z,Lesser Adjutant (Leptoptilos javanicus) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/rIjnXla0Yz,India,Asia,25.72244,86.58985
English,1371503239913373703,73589669,2021-03-15T16:47:08.000Z,Lesser Adjutant (Leptoptilos javanicus) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/M2Wu7kucR5,India,Asia,25.72244,86.58985
English,1371502891823955970,73589669,2021-03-15T16:45:45.000Z,Lesser Adjutant (Leptoptilos javanicus) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/2rRV7aLLCk,India,Asia,25.72244,86.58985
English,1371502699787608065,73589669,2021-03-15T16:44:59.000Z,Lesser Adjutant (Leptoptilos javanicus) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/n33Y4nFgox,India,Asia,25.72244,86.58985
English,1371502172634902529,73589669,2021-03-15T16:42:53.000Z,Lesser Adjutant (Leptoptilos javanicus) #Wildlife #Photography #IndianWildlife #NaturePhotography #bbcwildlife #bbcearth #natgeo #natgeowild #planetearth #animalplanet #shutterbugsIndia #NikonIndia #NikonGear #indiaves https://t.co/7ZqQrlGdJr,India,Asia,25.72244,86.58985
English,1371501413587558411,23672841,2021-03-15T16:39:52.000Z,Just posted a photo @ San Joaquin Wildlife Sanctuary https://t.co/yaTddZvlwc,United States,North America,33.66035,-117.84120
English,1371498455735140352,1269597624262418433,2021-03-15T16:28:07.000Z,A roe deer buck on a sunny spring morning 🌿 https://t.co/v70B8D8OET #roedeer #capreoluscapreolus #animals #wildlife #nature #photography https://t.co/YaePGOxZCP,Norway,Europe,59.94722,10.79023
English,1371496170845990913,16722822,2021-03-15T16:19:02.000Z,Crested Hawk Eagle (Nisaetus cirrhatus) at #Yala National Park. #lka #wildlife #Bird @ Yala National Park https://t.co/Yp7MUfy92d,Sri Lanka,Asia,6.26667,81.33333
English,1371487461533216771,1204523098948554752,2021-03-15T15:44:26.000Z,374. Animal &amp; wildlife artist Emily Stokes. 🇬🇧 🐶 🖼 #emilyjstokes #artist #anygivenrunway🛫 #curiosity🗝 @ United Kingdom https://t.co/KSLHS8FgqG,England,Europe,54.00000,-2.00000
English,1371486404623097856,2294029809,2021-03-15T15:40:14.000Z,Wildlife 🥰 https://t.co/DqjBJ0muBv,England,Europe,51.39006,-0.27846
English,1371485631717724161,1290290872819515393,2021-03-15T15:37:10.000Z,It’s #NationalNappingDay! Remember to let sleeping birds lie— always keep a safe and respectful distance whenever observing wildlife. #birdcp #birding #birdwatching #birdphotography #wildlifephotography #WildNewYork https://t.co/5H9xg2bm2K,United States,North America,40.78308,-73.96550
English,1371483211847528451,98505623,2021-03-15T15:27:33.000Z,"वैसे देखने से लगता है दोनों की सिट्टीपिट्टी गुम है! बिलकुल चिड़ीचुप acting कर रहे हैं। unimpressive showoffs. Hope in future, their children will mock the hell out of both. I wish them wildlife conservationists as children.  @PakPMO @RadioPakistan @Pakistaninpics @UNICEF_Pakistan https://t.co/9YzoVfAUCu",India,Asia,18.50816,73.91008
English,1371482487348600834,20126250,2021-03-15T15:24:40.000Z,Wildlife spotting on Sunday’s slightly soggy stroll around Sale Water Park. 🦢 \n\n#sundaystroll #lockdownlife #salewaterpark #trafford #wildlifespotting #igersMCR #thisisMCR @ Sale Water Park https://t.co/mNLimaOI6T,England,Europe,53.43200,-2.29900
English,1371479415570501636,1290290872819515393,2021-03-15T15:12:28.000Z,"I used to travel internationally at least once a year. Ive always loved #wildlife, but didnt get into #wildlifephotgraphy until recently. Sometimes I think about all the rare opportunities I missed during my travels, &amp; I wonder if they’ll come again? \n\nThe Dunes of Saudi Arabia. https://t.co/ObwMc8BP8f",Saudi Arabia,Asia,24.25992,45.11713
English,1371479160611295236,1124705708862263302,2021-03-15T15:11:27.000Z,"the sound of food. Risotto with wild asparagus, so tasty and scented #wildlife #wildherbs #vegan #vegetarian #loveherbutleaveherwild #foodporn #asparagus #wildasparagushunting @ Massignano https://t.co/dETl4fV9XF",Italy,Europe,43.05141,13.79467
English,1371476582074880006,1036688972553113601,2021-03-15T15:01:12.000Z,The community surrounding Berryhill Fields doing their bit for our local nature reserve #nature #community #wildlife #wildflowers #birds https://t.co/URsQiC0rNq,England,Europe,53.01940,-2.15401
English,1371476442467463175,797188409517342720,2021-03-15T15:00:39.000Z,Playing Possum\n\n#wildlife #wildlifephotography #nature #naturephotography #inspiredbynature #neighborsinnature #possum #opossum #CLEinPhotos #getyourassintonature #CVNP #ipulledoverforthis #teamCanon #canonwildlifephotography #canonfavpic #swdfphotography https://t.co/3nl9IDmQIE,United States,North America,41.49594,-81.70547
English,1371476301207511040,3912994635,2021-03-15T15:00:05.000Z,"If you are looking for some peace and tranquility, @PascoParksFL Withlacoochee River Park is the place for you. It’s Florida Biking 🚴‍♂️ Month so come take a bike 🚲 ride and check out the wildlife. Nature is calling you! 🦝 https://t.co/bhNJH2ss98",United States,North America,28.23205,-82.18936
English,1371475671554392065,1246514989235449856,2021-03-15T14:57:35.000Z,Some reading at the Auburn Game Wildlife Park https://t.co/sMlyvejx15,United States,North America,47.30663,-122.20544
English,1371475650872233992,1129025057072787456,2021-03-15T14:57:30.000Z,Greylag Geese / Anser Anser\n\n#birds #birdnerd #birdlovers #birdwatching #birding #BirdTwitter #BirdGang #birdphotography #wildlife #wildlifephotography #nature #naturelovers #NaturePhotography #TwitterNatureCommunity #canonphotography #photography #photographylovers https://t.co/6R4c2MdbLC,England,Europe,52.11684,0.05920
English,1371469391146127361,14808740,2021-03-15T14:32:38.000Z,"My first demo - against Rhodesian ODI - and then many more, from Grosvenor Sq to the anti-Trump demos and @ChrisGPackham's Walk for Wildlife. After a lifetime on demos and picket lines, often noisy and maybe annoying to some, I'm not stopping now.",England,Europe,51.66511,0.27395
English,1371466061531512834,1070228053387829248,2021-03-15T14:19:24.000Z,Alaskan wildlife documentary type of day,United States,North America,32.57103,-89.87645
English,1371464696608423937,1661139908,2021-03-15T14:13:58.000Z,"Musanze Town your preferred place to stay during your vacation and holidays plan your trip their after COVID-19 crisis and enjoy beautiful climate, wildlife, culture and landscape. @ Musanze, Rwanda, Africa https://t.co/ulMpTUL3xd",Rwanda,Africa,-1.50034,29.63286
English,1371464691562729474,821781732684922883,2021-03-15T14:13:57.000Z,"@NoRoadStCsPark @eliz4davidson @noonan_malcolm @sdublincoco @rtenews @VirginMediaNews These are the affects outlined in the EIA for this #VanityProject! All that will be left is a 12,000 sq ft coffee shop! The very reason that people visit for will be destroyed! Over 24k have said no! #environment #biodiversity #wildlife #JudicialReview https://t.co/3xjDHqhxGn",Ireland,Europe,53.27350,-6.39952
English,1371464138896015371,36163584,2021-03-15T14:11:45.000Z,@samueljenkinson Any dslr will do. The cost is usually in the  lens more than the device. Get a telezoom lens for wildlife.,United States,North America,34.08701,-118.36965
English,1371462117245788163,222203147,2021-03-15T14:03:43.000Z,@SouthLanCouncil Bins are overflowing don’t want any wildlife getting about them,Scotland,Europe,55.77819,-4.06623
English,1371460415683751938,435119337,2021-03-15T13:56:58.000Z,Two young Elephants playing with their trunks and having fun😍🐘\n#natgeowild #wildearth #wildlife #NaturePhotography #photography #gettyimages #elephant \n\n©Ayman Kamel Photography 📷\nInstagram : aymankamelph https://t.co/tENjWVMukS,Egypt,Africa,29.59625,31.57061
English,1371458907432947718,1371094977598603266,2021-03-15T13:50:58.000Z,#animal #animals #nature #pet #cute #love #pets #dog #wildlife #cat #photography #cats #instagram #dogs #photooftheday #animallovers #naturephotography #of #instagood #art #petstagram #dogsofinstagram #wildlifephotography #catsofinstagram #puppy #animalphotography #bird #petsofin https://t.co/swIVWMwjuD,Syria,Asia,35.51975,35.77658
English,1371456083320041472,341650461,2021-03-15T13:39:45.000Z,"@DerekTopTier69 @DannyDeraney That's actually a stoat. But very adorable. (The video it came from is amazing, too. All sorts of wildlife play in the familys back yard play area)",United States,North America,41.85174,-88.11325
English,1371455528157773829,20138804,2021-03-15T13:37:32.000Z,Goldfinches in the garden today #birdwatching #TwitterNatureCommunity #birdphotography #goldfinch #wildlife https://t.co/i2aLyIgA10,England,Europe,52.37426,-1.25373
English,1371454493821337607,352127003,2021-03-15T13:33:26.000Z,"It was a little cold, but we couldn't wait to try out our new kayaks 🛶 we saw so much wildlife and we're so excited for the summer 🚣‍♀️ @ Kerckhoff Lake https://t.co/uB1QwsZ05H",United States,North America,37.15144,-119.50943
English,1371451152185839616,107177163,2021-03-15T13:20:09.000Z,https://t.co/agGtOf56d8,South Africa,Africa,-28.47949,24.66994
English,1371448867158437889,55556702,2021-03-15T13:11:04.000Z,"#BurnAlerts -  1,070 acre #GoodFire ~5 miles N of Eatonton, GA, to reduce hazardous fuel reduction, healthy forest restoration, and wildlife habitat improvement.\n\nInfo &amp; Maps: https://t.co/WVn2g01etQ https://t.co/xCPGZ9w31W",United States,North America,32.67821,-83.17387
English,1371448085616984067,241296739,2021-03-15T13:07:58.000Z,Gavià Argentat - Parc Natural del Delta del Llobregat \n\n@parcagraribaix @TurismeBaixLlob @portadeldelta @SEO_BirdLife #BaixLlobregat #travelphotography #birdsofinstagram #birdwatching #bestbirdshots #birdlovers #birdlife #birdphotography #wildlife #nature  #picoftheday https://t.co/7wdWktBKeW,Spain,Europe,41.30797,2.11768
English,1371444702877077507,16652049,2021-03-15T12:54:32.000Z,@TheEricThomas @Jean_Maes_1994 @vivekramac How'd you get a pic of my old SoHo? Wow am I 🙂 I had yrs of experience working IT remotely from home. I had a nice clean office -- Master bdrm turned office w/view into a beautiful backyard with wildlife. It was so quiet. I'm a paraplegic anyway; the not standing 🚫 affect me.,United States,North America,37.77066,-122.43598
English,1371441337103482880,1161015483765854209,2021-03-15T12:41:09.000Z,African Silverbill\nفضي المنقار الأفريقي\n\n#Taif #Makkah #SaudiArabia\n#طائف #مكة #السعودية\n\n#المعلومات #المصورين #الصور #عدستي\n#birds #birding #wildlife #nature #photography #roadtrip #photographer #amazing #travel #photo #ksa #beautiful @tswir @SaudiMagazine @IASArabia @sapracOrg https://t.co/NbFvnjlX84,Saudi Arabia,Asia,24.25992,45.11713
English,1371440295229976578,1907057437,2021-03-15T12:37:01.000Z,"Our Spring exhibition catalogue is out on Wednesday and the show will go live on our website from Thursday. Works are available to buy from then and include some wonderful pictures by the best artists of our niches of Sporting, Maritime and Wildlife Art. #spring #show #fineart https://t.co/QBCGAlencu",England,Europe,50.98622,-0.60992
English,1371439291893616643,1110762818243084291,2021-03-15T12:33:01.000Z,🐾 Light + Tree + multiple branches + Lots of Leaves = Perfect Condition 🍃\n\n#AniketPatel_Photography  #Aniket_Wildlife #NaturePhotography #beautyofnature🍃 #wildernessexplorers \n#naturalplace #greentrees #light #sunray #naturelovers #naturephotograpahy #Tree #earthcapture https://t.co/RyuG8B9bdO,India,Asia,22.41471,71.29137
English,1371439202856886279,1325478862541774848,2021-03-15T12:32:40.000Z,Unconditional love between two brothers...\n#monkey #monkeys #animals #wildlife #nature #animal #photography #monkeysofinstagram #love #memes #wildlifephotography #zoo #art #naturephotography #travel #funny #meme  #animalphotography #photooftheday #babymonkey #monkeylove #bhfyp https://t.co/A7bXVgfaD6,India,Asia,17.77421,75.85324
English,1371432321455374338,233564930,2021-03-15T12:05:20.000Z,Had a dream that years from now I'm a wildlife filmmaker for the BBC and the day before I get to meet Sir David Attenborough I get eaten be a polar bear ffs,England,Europe,51.36434,0.51855
English,1371428058125639683,852207218,2021-03-15T11:48:23.000Z,https://t.co/51mbt7KGj1 bloody disgraceful @ScottMorrisonMP @AlboMP @RealBobKatter @PaulineHansonOz @AdamBandt #abc730 #MAFSAU #AmazingRaceAU,Australia,Australia,-23.36304,119.73746
English,1371421296546971650,35003142,2021-03-15T11:21:31.000Z,Swans trying to stay warm on Straits Pond this morning. 🦢🥶🌊\n\n#Swans #birdphotography #birds #NaturePhotography #nature #ThePhotoHour #wildlife #wildlifephotography https://t.co/y6jfR4zmaK,United States,North America,42.26419,-70.82642
English,1371420776172257280,1251911209361772545,2021-03-15T11:19:27.000Z,@JimAshton_ Have you been able to speak to an ecologist and/or the Police that are present? It’s a (wildlife) crime in progress. Phone 999 if the police that are present are not taking action.,England,Europe,51.49839,-0.21611
English,1371420740449411073,1078227697296388096,2021-03-15T11:19:18.000Z,"(c) the installation of perimeter fencing at the Eagle Waters Wildlife Resort, and payments which were made in respect thereof in a manner that was not fair, equitable, transparent, competitive or cost-effective",South Africa,Africa,-25.75261,28.18407
English,1371418776609128448,321688803,2021-03-15T11:11:30.000Z,"Good afternoon\n\n#Somewhere_only_we_know \n\n#outsider #countryside ,#FARfromHUMANS ,#winter ,#nature ,#naturephotography,#plantas ,#plants #wildlife,#getaway\n\nhttps://t.co/x24T63YKmD en Salamanca, Spain https://t.co/yGKrJbREfK",Spain,Europe,40.96670,-5.65000
English,1371411874793816069,3543034223,2021-03-15T10:44:05.000Z,"Great value books 📚 \n\nGardening, cooking, wildlife, fiction - whatever your fancy, you'll find something that grabs your interest in our book section! https://t.co/pk3AdGO1U2",England,Europe,53.45600,-2.33123
English,1371408448886353922,1324793512865443844,2021-03-15T10:30:28.000Z,"Please give this petition a sign, it is so important that we protect the world and it’s animals🦧❤️. \nEnd the Global Wildlife Trade. Forever.  https://t.co/6luawtJxnQ via @MoveTheWorldUS",England,Europe,51.31652,-0.54884
English,1371401939179687938,250338405,2021-03-15T10:04:36.000Z,"@JR__Photography @M_campbellphoto @Skerrywhirry @UlsterWildlife @wildlife_uk @SIBirdClub @WildlifeMag @BBCSpringwatch @Natures_Voice @RSPBNI @BTO_NIreland @_BTO @BTO_Antrim @Irishwildlife @wildlife_birds @nibirds @LoveBallymena Fabulous  pic  , jealous",England,Europe,53.07625,-1.37110
English,1371401709906497536,39031835,2021-03-15T10:03:41.000Z,"Your 2021 travel schedule should've Kidepo Valley National Park among your top and must-go-to destinations in Uganda. Boasting of over 70 species of land mammals and 450 species of birds, kidepo is attractively a gem of wildlife. #VisitUganda #TakeOnThePearlWithLove https://t.co/0S9JewCmuW",Uganda,Africa,0.21864,32.43800
English,1371398035289346052,373914078,2021-03-15T09:49:05.000Z,"As any fule no, weasels are weasily recognised. Stoats are stoataly different. This wildlife identification is otterly wrong. Boing!! https://t.co/C9gHRpiNCm",England,Europe,51.52484,-0.17311
English,1371392996718051333,263160690,2021-03-15T09:29:04.000Z,WE DO NOT WANT #HS2\nWE DO WANT\n693 local wildlife sites\n108 Ancient Woodlands\n33 legally protected SSSIs\n18 Wildlife Trust Nature Reserves\n5 Internationally protected Wildlife sites\n2 RAMSAR sites - wetlands of international importance.\n#HS2 DAMAGES OR DESTROYS THEM\nSTOP #HS2 NOW https://t.co/sGFYwW6lhT,England,Europe,52.17703,-1.29758
English,1371391035016949763,2266265934,2021-03-15T09:21:16.000Z,"Male Kingfishers or \nAlcedinidae are a family of small to medium-sized, brightly colored birds in the order Coraciiformes. They have a cosmopolitan distribution\n\n#kingfisher #kingfish #bird #wildlife #ukwildlife #wildlifephotography https://t.co/sigFWNf9yQ",England,Europe,54.87052,-1.74554
English,1371390728694292486,774145904353828864,2021-03-15T09:20:03.000Z,Went for the great crested grebe mating dance...came back with a mediocre photo of just one. 🙈😂 99% of the time with wildlife filmmaking it doesn’t always work out - that’s why when it does it’s so special! Will try again this week! 😂 \n\n#MondayMotivation \n#wildlife \n#Cornwall https://t.co/1ft7qO4FDy,England,Europe,50.41557,-5.07599
English,1371390473236021248,459716234,2021-03-15T09:19:02.000Z,"I believe #neonicotinoids have no place in a #wilderfuture, so I'm behind The Wildlife Trusts' call on the Prime Minister to overturn the terrible decision to allow bee-killing poisons on some farms. Please back the campaign too https://t.co/TkX6wC2MU4",England,Europe,52.22045,0.51158
English,1371390240242421761,263160690,2021-03-15T09:18:07.000Z,WE DO NOT WANT #HS2\nWE DO WANT\n693 local wildlife sites\n108 Ancient Woodlands\n33 legally protected SSSIs\n18 Wildlife Trust Nature Reserves\n5 Internationally protected Wildlife sites\n2 RAMSAR sites - wetlands of international importance.\n#HS2 DAMAGES OR DESTROYS THEM\nSTOP #HS2 NOW https://t.co/CfGdzg5vP0,England,Europe,52.17703,-1.29758
English,1371390051830140934,263160690,2021-03-15T09:17:22.000Z,WE DO NOT WANT #HS2\nWE DO WANT\n693 local wildlife sites\n108 Ancient Woodlands\n33 legally protected SSSIs\n18 Wildlife Trust Nature Reserves\n5 Internationally protected Wildlife sites\n2 RAMSAR sites - wetlands of international importance.\n#HS2 DAMAGES OR DESTROYS THEM\nSTOP #HS2 NOW https://t.co/MylrJebaDZ,England,Europe,52.17703,-1.29758
English,1371389903171358721,263160690,2021-03-15T09:16:46.000Z,WE DO NOT WANT #HS2\nWE DO WANT\n693 local wildlife sites\n108 Ancient Woodlands\n33 legally protected SSSIs\n18 Wildlife Trust Nature Reserves\n5 Internationally protected Wildlife sites\n2 RAMSAR sites - wetlands of international importance.\n#HS2 DAMAGES OR DESTROYS THEM\nSTOP #HS2 NOW https://t.co/fdKlWirxzp,England,Europe,52.17703,-1.29758
English,1371387878455001088,904779900430770177,2021-03-15T09:08:44.000Z,"Within 1 year, #frogs have moved into a #wildlife #pond I created for @BattyLisa and left some #frogspawn. So chuffed! 😁#MondayMotivation #mondaythoughts #wildlifepond 👇 https://t.co/RDYNO0Ecka",England,Europe,52.22045,0.51158
English,1371386984162295813,940908906032893953,2021-03-15T09:05:10.000Z,Just posted a photo @ Semliki Wildlife Reserve https://t.co/OfCjjvShvD,Uganda,Africa,1.00000,30.33330
English,1371383922811080706,23226785,2021-03-15T08:53:00.000Z,The Monday Morning Balancing Act ⚖️. #Wildlife Love @Natures_Voice ❤️ https://t.co/77YJNuJdyt,England,Europe,51.45166,-0.19372
English,1371383790568763394,60853673,2021-03-15T08:52:29.000Z,#Debrigarh is our state's best organised #wildlife destination. An excellent group of youngsters from the local Eco Development Committee will be your #safari guides. I've had the privilege to train them and must say I'm proud of them! @PCCFWL_Odisha @ecotourodisha @vishaldevk https://t.co/SYF6LJc0Zh https://t.co/OioXoOHwsR,India,Asia,20.24911,85.85341
English,1371383529599295491,2641154482,2021-03-15T08:51:27.000Z,@laurenklair @Fiddleizer @SkyNews There wouldn’t be that much wildlife in the river on any other day.,England,Europe,52.22045,0.51158
English,1371382568822710273,1114516928,2021-03-15T08:47:38.000Z,@kwskenya You guys are doing a great job. Keep doing that. 👏🏾👏🏾👏🏾 #wildlife #conservation,Kenya,Africa,-1.27486,36.86362
English,1371381538336739328,4577235855,2021-03-15T08:43:32.000Z,"@RosieP4 @communitydk1953 @MarkAlanCory @MarkGoacher @Evansthegrump @LV8andrea @willbramhill So who will benefit? Not current residents or wildlife. Not future residents moving to a lower QOL, ecologically depauperate area. Only the housebuilders, and others with vested interests, who will take their money and run. And leaving houses that are not needed as pop falls.",England,Europe,51.86331,0.96356
English,1371380428561649665,532515468,2021-03-15T08:39:07.000Z,Goldcrest (Regulus regulus)\n#TwitterNatureCommunity 🐦\n\n@BBCSpringwatch @BirdWatchingMag @BirdGuides @wildlife_uk @Natures_Voice https://t.co/v9jSsLlJp8,Wales,Europe,51.73713,-4.30628
English,1371380385221840897,4577235855,2021-03-15T08:38:57.000Z,"@RosieP4 @communitydk1953 @MarkAlanCory @MarkGoacher @Evansthegrump @LV8andrea @willbramhill Unfortunately those who promote East Colchester development have total disdain for current residents (and wildlife). The decision making was corrupt, based on strategic assessment thet never was, and Habs Regs 'mitigations' that there is insufficient level of certainty will work.",England,Europe,51.86331,0.96356
English,1371372657409630208,161202795,2021-03-15T08:08:15.000Z,Think Sri Lanka.. ??? Think Koon ...\n.\n#SriLanka #TRAVEL #Koonholidays #LiveLoveTravel #travelblog #touroperator #sustainabletourism #responsibletourism  #lka #leopards #leopardinsrilanka #wildlife #bigcats #wildlifetourism #yalanationalpark https://t.co/O9SgAfGXlB,Sri Lanka,Asia,7.87866,80.76465
English,1371372574022701061,1359847177430958080,2021-03-15T08:07:55.000Z,Meerkat Monday!\n\nHave a great week everyone😃.\n\nIf you would like to experience Tswalu email info@pantheraphotosafaris.com\n\n#meerkat #meerkatmonday #tswalu #wildearth #wildlife #safari #kalahari #pantheraphotosafaris https://t.co/2jW1H2LfBA,South Africa,Africa,-24.36581,30.95548
English,1371372208157822977,586556205,2021-03-15T08:06:27.000Z,@AlisonCavanagh7 @silverpebble @HopkinsHomes @Kate_Bradbury Waiting for Kate’s latest \nhttps://t.co/KwUZqBIQZd,England,Europe,52.91595,1.34099
English,1371372155212996610,1001681430039220224,2021-03-15T08:06:15.000Z,"Leopard in Yala national park, Sri Lanka..\n.\n#SriLanka #TRAVEL #Koonholidays #LiveLoveTravel #travelblog #touroperator #visitsrilanka  #sustainabletourism #responsibletourism  #lka #leopards #leopardinsrilanka #wildlife #bigcats #wildlifetourism #yalanationalpark https://t.co/tD2TcFKHC2",Sri Lanka,Asia,7.87866,80.76465
English,1371372023478247427,1001681430039220224,2021-03-15T08:05:43.000Z,"Leopard in Yala national park, Sri Lanka..\n.\n#SriLanka #TRAVEL #Koonholidays #LiveLoveTravel #travelblog  #SoSrilanka  #LoveSrilanka #sustainabletourism #responsibletourism  #lka #leopards #leopardinsrilanka #wildlife #bigcats #wildlifetourism #yalanationalpark https://t.co/VFQmPbQLiF",Sri Lanka,Asia,7.87866,80.76465
English,1371370386743562240,586556205,2021-03-15T07:59:13.000Z,@AlisonCavanagh7 @silverpebble Lovely location. You have a blank canvas. Here’s our new build garden in October 2018. We dug out about a ton of builder’s rubble. First we turfed then we put in our tiny garden pond. Still a work in progress. Sadly @HopkinsHomes is not a wildlife friendly builder. https://t.co/UxuFTnAp8m,England,Europe,52.91595,1.34099
English,1371368082585817088,1036153989988069378,2021-03-15T07:50:04.000Z,"Good work caring for our wildlife,💯 https://t.co/GfaOsjkqLm",Kenya,Africa,-1.37710,36.70823
English,1371366987130150914,1585983308,2021-03-15T07:45:43.000Z,Had great fun watching this dassie (hyrax) less than a meter away from us chomping away on acorns in the Drakensberg. Listen to the crunching!! #wildlife #SouthAfrica #dassie #Drakensberg #Kwazulunatal #Video https://t.co/PR2kxNSWxR,South Africa,Africa,-28.47949,24.66994
